,Project Name,sha,Test Name,Type,Cause,File,Line,Label
151,graphaware-reco,5bc1ea80134d1a707c9581af958fc15698eb45f9,shouldNotParticipateIfThereIsNotEnoughTime,TIME,'java/lang/System.currentTimeMillis','com/graphaware/reco/generic/stats/DefaultTaskTimer',44,0
152,graphaware-reco,5bc1ea80134d1a707c9581af958fc15698eb45f9,shouldNotParticipateIfThereIsNotEnoughTime,TIME,'java/lang/System.currentTimeMillis','com/graphaware/reco/generic/stats/DefaultTaskTimer',63,1
153,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testSetRotatePeriodsAffectMetrics,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',205,13
154,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testSetRotatePeriodsAffectMetrics,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',203,11
155,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testCleanup,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',231,16
156,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testCleanup,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',228,14
157,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testCleanup,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersister',82,18
158,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testRotatePeriods,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',154,7
159,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testRotatePeriods,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',152,5
160,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testSetRotatePeriodsMetricAccum,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',178,10
161,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testSetRotatePeriodsMetricAccum,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/TextFileMetricsPersisterTest',176,8
162,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testSetOverTime,RANDOM,'java/util/Random.<init>','com/j256/simplemetrics/metric/ControlledMetricValueTest',108,0
163,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testTwice,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/MetricsPersisterJob',95,2
164,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testTwice,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/MetricsPersisterJob',103,3
165,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testCoverage,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/MetricsPersisterJob',95,2
166,j256-simplemetrics,498e29ea86b6bb96cb632927429a67779c1cc70e,testCoverage,TIME,'java/lang/System.currentTimeMillis','com/j256/simplemetrics/persister/MetricsPersisterJob',103,3
167,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBetween,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',152,31
168,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBetween,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
169,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBetween,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
170,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',106,28
171,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',107,29
172,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',128,30
173,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
174,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
175,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',21,0
176,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
177,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',76,25
178,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
179,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithReferenceDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',128,30
180,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithReferenceDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
181,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithReferenceDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
182,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testPastDateWithReferenceDate,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',54,3
183,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',54,23
184,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',55,24
185,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',76,25
186,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
187,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testFutureDateWithMinimum,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
188,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBetweenThenLargerThanNow,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',84,7
189,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBetweenThenLargerThanNow,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',85,8
190,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',152,31
191,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',176,32
192,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',178,34
193,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
194,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
195,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthdayWithAges,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',177,33
196,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',176,32
197,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',178,34
198,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Calendar.getInstance','com/github/javafaker/DateAndTime',177,33
199,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTime',152,31
200,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',72,5
201,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testBirthday,TIME,'java/util/Date.<init>','com/github/javafaker/DateAndTimeTest',73,6
202,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testUuid,RANDOM,'java/util/UUID.randomUUID','com/github/javafaker/Internet',302,20
203,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,bodyString_returnAValidSdpBodyString,RANDOM,'java/util/UUID.randomUUID','com/github/javafaker/Internet',302,20
204,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testCityWithLocaleFranceAndSeed,RANDOM,'java/util/Random.<init>','com/github/javafaker/AddressTest',95,0
205,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testLongWithinBoundary,RANDOM,'java/util/Random.<init>','com/github/javafaker/service/RandomServiceTest',33,0
206,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testIntInRange,RANDOM,'java/util/Random.<init>','com/github/javafaker/service/RandomServiceTest',33,0
207,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testHex,RANDOM,'java/util/Random.<init>','com/github/javafaker/service/RandomServiceTest',33,0
208,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testLongMaxBoundary,RANDOM,'java/util/Random.<init>','com/github/javafaker/service/RandomServiceTest',33,0
209,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testDefaultHex,RANDOM,'java/util/Random.<init>','com/github/javafaker/service/RandomServiceTest',33,0
210,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testExceptionsNotCoveredInAboveTest,RANDOM,'java/util/Random.<init>','com/github/javafaker/integration/FakerIT',72,0
211,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testAllMethodsThatReturnStringsActuallyReturnStrings,RANDOM,'java/util/Random.<init>','com/github/javafaker/integration/FakerIT',72,0
212,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testAllMethodsThatReturnStringsActuallyReturnStrings,RANDOM,'java/util/UUID.randomUUID','com/github/javafaker/Internet',302,8
213,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testExceptionsNotCoveredInAboveTest,RANDOM,'java/util/Random.<init>','com/github/javafaker/integration/FakerIT',72,1
214,DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,testAllMethodsThatReturnStringsActuallyReturnStrings,RANDOM,'java/util/Random.<init>','com/github/javafaker/integration/FakerIT',72,1
215,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
216,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
217,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',193,13
218,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertAllDone,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
219,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertAllDone,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',193,13
220,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testEntrySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
221,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testEntrySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest',739,6
222,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testEntrySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',193,13
223,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testEntrySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest',637,3
224,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testScheduledExpiration,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
225,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testScheduledExpiration,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
226,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testScheduledExpiration,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest',739,6
227,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testScheduledExpiration,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest',710,5
228,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testKeySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
229,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testKeySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
230,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testSizeWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
231,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testSizeWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
232,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$5',193,11
233,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest',739,6
234,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$5',189,10
235,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,testEntrySetWithEviction,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
236,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,tearDown,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,3
237,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,tearDown,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,4
238,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,tearDown,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/queue/NavigableMapEvictionQueue',136,6
239,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,tearDown,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/DelayedTaskEvictionScheduler',215,7
240,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,tearDown,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/queue/PriorityEvictionQueue',154,9
241,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$2',140,15
242,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$4',171,17
243,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$19',424,20
244,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/ConcurrentMapWithTimedEvictionTest$25',532,21
245,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertQueueSize,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',95,12
246,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,test,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/queue/NavigableMapEvictionQueue',136,23
247,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertQueueSize,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/queue/NavigableMapEvictionQueue',136,23
248,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertQueueSize,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/scheduler/ExecutorServiceEvictionScheduler',81,9
249,stoyanr-Evictor,6c2dcd389571165582960c5f757a06a6c708b965,assertQueueSize,TIME,'java/lang/System.nanoTime','com/stoyanr/evictor/map/EvictibleEntry',193,13
250,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvConfigSource,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/log/env/LogEnvUtils',115,11
251,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvConfigSource,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/config/source/SystemEnvConfigSource',28,2
252,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvConfigSource,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/config/CommonConfigTest',62,0
253,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvPropertiesOrder,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/log/env/LogEnvUtils',115,11
254,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvPropertiesOrder,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/config/CommonConfigTest',75,1
255,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,TestEnvPropertiesOrder,ENVIRONMENT,'java/lang/System.getenv','com/alipay/sofa/common/config/source/SystemEnvConfigSource',28,2
256,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testSofaScheduledThreadPoolExecutor,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaScheduledThreadPoolExecutor',141,9
257,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testSofaScheduledThreadPoolExecutor,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaScheduledThreadPoolExecutor',133,8
258,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testSofaThreadPoolExecutor,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaThreadPoolExecutor',163,15
259,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testSofaThreadPoolExecutor,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaThreadPoolExecutor',154,14
260,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testSofaThreadPoolExecutor,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaThreadPoolExecutor',146,13
261,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,test,RESOURCE,'java/lang/Runtime.availableProcessors','com/alipay/sofa/common/thread/ThreadPoolGovernor',47,17
262,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,test,HASHCODE,'java/lang/Object.hashCode','com/alipay/sofa/common/thread/SofaThreadPoolTaskScheduler',69,8
263,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,test,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaScheduledThreadPoolExecutor',133,15
264,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testDecayedTask,RESOURCE,'java/lang/Runtime.availableProcessors','com/alipay/sofa/common/thread/ThreadPoolGovernor',47,11
265,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testLoggingBurst,RESOURCE,'java/lang/Runtime.availableProcessors','com/alipay/sofa/common/thread/ThreadPoolGovernor',47,11
266,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testDecayedTask,RESOURCE,'java/lang/Runtime.availableProcessors','com/alipay/sofa/common/thread/ThreadPoolGovernor',47,10
267,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testDecayedTask,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaScheduledThreadPoolExecutor',133,0
268,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testLoggingBurst,RESOURCE,'java/lang/Runtime.availableProcessors','com/alipay/sofa/common/thread/ThreadPoolGovernor',47,10
269,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testLoggingBurst,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/thread/SofaScheduledThreadPoolExecutor',133,0
270,alipay-sofa-common-tools,e0151950768fd6c7c89a6024b2dc8c76f6b23f42,testTimeWait,TIME,'java/lang/System.currentTimeMillis','com/alipay/sofa/common/utils/TimeWaitRunner',40,0
271,edwardcapriolo-teknek-core,4fa972d11044dee2954c0cc5e1b53b18fba319b9,testUrlLoader,TIME,'java/lang/System.currentTimeMillis','groovy/lang/GroovyClassLoader',212,14
272,edwardcapriolo-teknek-core,4fa972d11044dee2954c0cc5e1b53b18fba319b9,testUrlLoader,HASHCODE,'java/lang/String.hashCode','groovy/lang/GroovyClassLoader',212,15
273,kestreldigital-data-conjuror,2f1c9341abe7e1aa501d5b86e418d25ec3f07282,nameCanbeConjured,RANDOM,'java/util/Random.<init>','com/kestreldigital/conjuror/utils/RandomUtils',11,0
274,adandris-adaptive-streams,2661dbd8c141406f4242c5b8b1991c2c6b4aedf3,assertMinThroughput,RESOURCE,'java/lang/Runtime.availableProcessors','com/teodorstoev/adaptivestreams/AdaptiveSubscriber',39,0
275,lightstep-lightstep-metrics-java,66adb9cc291bd4392c62c08d5b2ecb0766eabe2f,lambda$testExponentialBackoff$2,TIME,'java/lang/System.currentTimeMillis','com/lightstep/tracer/retry/RetryPolicyTest',87,2
276,lightstep-lightstep-metrics-java,66adb9cc291bd4392c62c08d5b2ecb0766eabe2f,lambda$testLinearBackoff$1,TIME,'java/lang/System.currentTimeMillis','com/lightstep/tracer/retry/RetryPolicyTest',54,3
277,bizo-asperatus,adbfa633c6dabe31862beba7470371f0f48d19cb,testMissingWithDefault,ENVIRONMENT,'java/lang/System.getenv','com/bizo/asperatus/tracker/Env',19,1
278,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testBrokenMessage,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
279,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testRxaWithSpace,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
280,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testVFCFundingSource,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
281,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,test4,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
282,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,rxrTest,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
283,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testVaccination,HASHCODE,'java/lang/String.hashCode','org/immregistries/mqe/vxu/parse/HL7VaccinationParser',105,0
284,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,nistFormat,TIME,'java/util/Date.<init>','org/joda/time/base/AbstractInstant',235,3
285,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testGetAgeFromDates,TIME,'java/util/Date.<init>','org/immregistries/mqe/core/util/DateUtilityTest',49,0
286,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testGetAgeFromDates,TIME,'java/util/Date.<init>','org/immregistries/mqe/core/util/DateUtilityTest',52,1
287,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,adultAgeCalculationTest,TIME,'java/lang/System.currentTimeMillis','org/joda/time/DateTimeUtils$SystemMillisProvider',547,7
288,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,adultAgeCalculationTest,TIME,'java/util/Date.<init>','org/joda/time/base/AbstractInstant',235,3
289,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,testStringParsing,TIME,'java/util/Date.<init>','org/joda/time/base/AbstractInstant',235,3
290,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,ageCalculationTest,TIME,'java/lang/System.currentTimeMillis','org/joda/time/DateTimeUtils$SystemMillisProvider',547,7
291,immregistries-mqe-hl7-util,368da332d94577f29ba1c7097cee4c788c9d40ff,ageCalculationTest,TIME,'java/util/Date.<init>','org/joda/time/base/AbstractInstant',235,3
